id,date,weather,weekday,store_nbr,item_nbr,item_name,unit_sales,onpromotion,category,holiday,item_class,perishable,cost_price,price
104719582,2017-01-31,57.75,Tuesday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,3.0,False,BEVERAGES,0,1124,0,3.2,4.31
104719812,2017-01-31,57.75,Tuesday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,14.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
104719861,2017-01-31,57.75,Tuesday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,2.0,False,GROCERY I,0,1030,0,3.9,5.28
104719869,2017-01-31,57.75,Tuesday,1,1354383,Bertolli Extra Virgin Olive Oil 16.9 fl oz,2.0,False,GROCERY I,0,1042,0,5.2,6.95
104720124,2017-01-31,57.75,Tuesday,1,1471460,Borden Whole Milk Gallon,4.0,False,DAIRY,0,2128,1,5.1,6.78
104720264,2017-01-31,57.75,Tuesday,1,1686685,"Dole Bananas, 2 lb Bunch",7.0,False,PRODUCE,0,2034,1,2.8,3.96
104720553,2017-01-31,57.75,Tuesday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,3.0,False,GROCERY I,0,1052,0,6.6,8.86
104823563,2017-02-01,57.4,Wednesday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,2.0,False,CLEANING,0,3024,0,6.8,8.86
104823853,2017-02-01,57.4,Wednesday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,1.0,False,GROCERY I,0,1096,0,6.6,8.84
104823912,2017-02-01,57.4,Wednesday,1,459804,Morton Iodized Salt 26 oz,2.0,False,GROCERY I,0,1086,0,2.2,3.11
104824090,2017-02-01,57.4,Wednesday,1,655749,Barilla Spaghetti Pasta 2 lb,1.0,False,GROCERY I,0,1096,0,5.9,7.85
104824166,2017-02-01,57.4,Wednesday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,4.0,False,GROCERY I,0,1070,0,6.2,8.29
104824584,2017-02-01,57.4,Wednesday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,6.0,False,BEVERAGES,0,1124,0,3.2,4.31
104824829,2017-02-01,57.4,Wednesday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,14.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
104824872,2017-02-01,57.4,Wednesday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,5.0,False,GROCERY I,0,1030,0,3.9,5.28
104824879,2017-02-01,57.4,Wednesday,1,1354383,Bertolli Extra Virgin Olive Oil 16.9 fl oz,1.0,False,GROCERY I,0,1042,0,5.2,6.95
104824882,2017-02-01,57.4,Wednesday,1,1354390,Domino Granulated Sugar 4 lb,4.0,False,GROCERY I,0,1042,0,3.2,4.41
104825171,2017-02-01,57.4,Wednesday,1,1471460,Borden Whole Milk Gallon,3.0,False,DAIRY,0,2128,1,5.1,6.78
104825178,2017-02-01,57.4,Wednesday,1,1472479,Meow Mix Original Choice Dry Cat Food 3.15 lb,1.0,False,PET SUPPLIES,0,6517,0,6.3,8.35
104825327,2017-02-01,57.4,Wednesday,1,1686685,"Dole Bananas, 2 lb Bunch",7.0,True,PRODUCE,0,2034,1,2.8,3.96
104825657,2017-02-01,57.4,Wednesday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,1.0,False,GROCERY I,0,1052,0,6.6,8.86
104825775,2017-02-01,57.4,Wednesday,1,2048246,Quaker Old Fashioned Oats 42 oz Canister,3.0,False,GROCERY I,0,1016,0,4.0,5.25
104932617,2017-02-02,57.55,Thursday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,1.0,False,CLEANING,0,3024,0,6.8,8.86
104932938,2017-02-02,57.55,Thursday,1,459804,Morton Iodized Salt 26 oz,1.0,False,GROCERY I,0,1086,0,2.2,3.11
104933174,2017-02-02,57.55,Thursday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,7.0,False,GROCERY I,0,1070,0,6.2,8.29
104933572,2017-02-02,57.55,Thursday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,3.0,False,BEVERAGES,0,1124,0,3.2,4.31
104933815,2017-02-02,57.55,Thursday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,9.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
104933861,2017-02-02,57.55,Thursday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,2.0,False,GROCERY I,0,1030,0,3.9,5.28
104933870,2017-02-02,57.55,Thursday,1,1354383,Bertolli Extra Virgin Olive Oil 16.9 fl oz,2.0,False,GROCERY I,0,1042,0,5.2,6.95
104933874,2017-02-02,57.55,Thursday,1,1354390,Domino Granulated Sugar 4 lb,1.0,False,GROCERY I,0,1042,0,3.2,4.41
104934135,2017-02-02,57.55,Thursday,1,1471460,Borden Whole Milk Gallon,3.0,False,DAIRY,0,2128,1,5.1,6.78
104934283,2017-02-02,57.55,Thursday,1,1686685,"Dole Bananas, 2 lb Bunch",6.0,False,PRODUCE,0,2034,1,2.8,3.96
104934577,2017-02-02,57.55,Thursday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,3.0,False,GROCERY I,0,1052,0,6.6,8.86
104934691,2017-02-02,57.55,Thursday,1,2048246,Quaker Old Fashioned Oats 42 oz Canister,2.0,False,GROCERY I,0,1016,0,4.0,5.25
105037372,2017-02-03,59.8,Friday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,1.0,False,CLEANING,0,3024,0,6.8,8.86
105037648,2017-02-03,59.8,Friday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,2.0,False,GROCERY I,0,1096,0,6.6,8.84
105037876,2017-02-03,59.8,Friday,1,655749,Barilla Spaghetti Pasta 2 lb,1.0,False,GROCERY I,0,1096,0,5.9,7.85
105037950,2017-02-03,59.8,Friday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,3.0,False,GROCERY I,0,1070,0,6.2,8.29
105038383,2017-02-03,59.8,Friday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,1.0,False,BEVERAGES,0,1124,0,3.2,4.31
105038615,2017-02-03,59.8,Friday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,3.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
105038663,2017-02-03,59.8,Friday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,3.0,False,GROCERY I,0,1030,0,3.9,5.28
105038669,2017-02-03,59.8,Friday,1,1354383,Bertolli Extra Virgin Olive Oil 16.9 fl oz,1.0,False,GROCERY I,0,1042,0,5.2,6.95
105038671,2017-02-03,59.8,Friday,1,1354390,Domino Granulated Sugar 4 lb,3.0,False,GROCERY I,0,1042,0,3.2,4.41
105038744,2017-02-03,59.8,Friday,1,1441514,Carolina Long Grain White Rice 5 lb,2.0,False,GROCERY I,0,1008,0,5.1,6.99
105038930,2017-02-03,59.8,Friday,1,1471460,Borden Whole Milk Gallon,10.0,False,DAIRY,0,2128,1,5.1,6.78
105039085,2017-02-03,59.8,Friday,1,1686685,"Dole Bananas, 2 lb Bunch",6.0,False,PRODUCE,0,2034,1,2.8,3.96
105039386,2017-02-03,59.8,Friday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,1.0,False,GROCERY I,0,1052,0,6.6,8.86
105039502,2017-02-03,59.8,Friday,1,2048246,Quaker Old Fashioned Oats 42 oz Canister,3.0,False,GROCERY I,0,1016,0,4.0,5.25
105143137,2017-02-04,59.8,Saturday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,4.0,False,CLEANING,0,3024,0,6.8,8.86
105143422,2017-02-04,59.8,Saturday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,1.0,False,GROCERY I,0,1096,0,6.6,8.84
105143647,2017-02-04,59.8,Saturday,1,655749,Barilla Spaghetti Pasta 2 lb,1.0,False,GROCERY I,0,1096,0,5.9,7.85
105143726,2017-02-04,59.8,Saturday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,4.0,False,GROCERY I,0,1070,0,6.2,8.29
105144160,2017-02-04,59.8,Saturday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,4.0,False,BEVERAGES,0,1124,0,3.2,4.31
105144414,2017-02-04,59.8,Saturday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,5.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
105144465,2017-02-04,59.8,Saturday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,3.0,False,GROCERY I,0,1030,0,3.9,5.28
105144473,2017-02-04,59.8,Saturday,1,1354390,Domino Granulated Sugar 4 lb,4.0,False,GROCERY I,0,1042,0,3.2,4.41
105144751,2017-02-04,59.8,Saturday,1,1471460,Borden Whole Milk Gallon,5.0,False,DAIRY,0,2128,1,5.1,6.78
105144760,2017-02-04,59.8,Saturday,1,1472479,Meow Mix Original Choice Dry Cat Food 3.15 lb,1.0,False,PET SUPPLIES,0,6517,0,6.3,8.35
105144905,2017-02-04,59.8,Saturday,1,1686685,"Dole Bananas, 2 lb Bunch",7.0,False,PRODUCE,0,2034,1,2.8,3.96
105145230,2017-02-04,59.8,Saturday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,3.0,False,GROCERY I,0,1052,0,6.6,8.86
105145351,2017-02-04,59.8,Saturday,1,2048246,Quaker Old Fashioned Oats 42 oz Canister,2.0,False,GROCERY I,0,1016,0,4.0,5.25
105258394,2017-02-05,56.3,Sunday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,1.0,False,GROCERY I,0,1096,0,6.6,8.84
105258429,2017-02-05,56.3,Sunday,1,459804,Morton Iodized Salt 26 oz,1.0,False,GROCERY I,0,1086,0,2.2,3.11
105258554,2017-02-05,56.3,Sunday,1,655749,Barilla Spaghetti Pasta 2 lb,1.0,False,GROCERY I,0,1096,0,5.9,7.85
105258908,2017-02-05,56.3,Sunday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,2.0,False,BEVERAGES,0,1124,0,3.2,4.31
105259076,2017-02-05,56.3,Sunday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,2.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
105259292,2017-02-05,56.3,Sunday,1,1471460,Borden Whole Milk Gallon,3.0,False,DAIRY,0,2128,1,5.1,6.78
105259413,2017-02-05,56.3,Sunday,1,1686685,"Dole Bananas, 2 lb Bunch",5.0,False,PRODUCE,0,2034,1,2.8,3.96
105371012,2017-02-06,55.9,Monday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,1.0,False,CLEANING,0,3024,0,6.8,8.86
105371272,2017-02-06,55.9,Monday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,4.0,False,GROCERY I,0,1096,0,6.6,8.84
105371323,2017-02-06,55.9,Monday,1,459804,Morton Iodized Salt 26 oz,2.0,False,GROCERY I,0,1086,0,2.2,3.11
105371552,2017-02-06,55.9,Monday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,5.0,False,GROCERY I,0,1070,0,6.2,8.29
105371958,2017-02-06,55.9,Monday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,4.0,False,BEVERAGES,0,1124,0,3.2,4.31
105372182,2017-02-06,55.9,Monday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,10.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
105372235,2017-02-06,55.9,Monday,1,1354383,Bertolli Extra Virgin Olive Oil 16.9 fl oz,2.0,False,GROCERY I,0,1042,0,5.2,6.95
105372238,2017-02-06,55.9,Monday,1,1354390,Domino Granulated Sugar 4 lb,1.0,False,GROCERY I,0,1042,0,3.2,4.41
105372310,2017-02-06,55.9,Monday,1,1441514,Carolina Long Grain White Rice 5 lb,1.0,False,GROCERY I,0,1008,0,5.1,6.99
105372507,2017-02-06,55.9,Monday,1,1471460,Borden Whole Milk Gallon,2.0,False,DAIRY,0,2128,1,5.1,6.78
105372657,2017-02-06,55.9,Monday,1,1686685,"Dole Bananas, 2 lb Bunch",4.0,False,PRODUCE,0,2034,1,2.8,3.96
105372960,2017-02-06,55.9,Monday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,2.0,False,GROCERY I,0,1052,0,6.6,8.86
105475226,2017-02-07,57.8,Tuesday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,3.0,False,CLEANING,0,3024,0,6.8,8.86
105475545,2017-02-07,57.8,Tuesday,1,459804,Morton Iodized Salt 26 oz,1.0,False,GROCERY I,0,1086,0,2.2,3.11
105475716,2017-02-07,57.8,Tuesday,1,655749,Barilla Spaghetti Pasta 2 lb,2.0,False,GROCERY I,0,1096,0,5.9,7.85
105475790,2017-02-07,57.8,Tuesday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,5.0,False,GROCERY I,0,1070,0,6.2,8.29
105476214,2017-02-07,57.8,Tuesday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,2.0,False,BEVERAGES,0,1124,0,3.2,4.31
105476446,2017-02-07,57.8,Tuesday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,10.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
105476497,2017-02-07,57.8,Tuesday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,2.0,False,GROCERY I,0,1030,0,3.9,5.28
105476504,2017-02-07,57.8,Tuesday,1,1354383,Bertolli Extra Virgin Olive Oil 16.9 fl oz,1.0,False,GROCERY I,0,1042,0,5.2,6.95
105476509,2017-02-07,57.8,Tuesday,1,1354390,Domino Granulated Sugar 4 lb,3.0,False,GROCERY I,0,1042,0,3.2,4.41
105476772,2017-02-07,57.8,Tuesday,1,1471460,Borden Whole Milk Gallon,3.0,False,DAIRY,0,2128,1,5.1,6.78
105476780,2017-02-07,57.8,Tuesday,1,1472479,Meow Mix Original Choice Dry Cat Food 3.15 lb,1.0,False,PET SUPPLIES,0,6517,0,6.3,8.35
105476917,2017-02-07,57.8,Tuesday,1,1686685,"Dole Bananas, 2 lb Bunch",4.0,False,PRODUCE,0,2034,1,2.8,3.96
105477325,2017-02-07,57.8,Tuesday,1,2048246,Quaker Old Fashioned Oats 42 oz Canister,1.0,False,GROCERY I,0,1016,0,4.0,5.25
105577757,2017-02-08,59.45,Wednesday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,2.0,False,CLEANING,0,3024,0,6.8,8.86
105578032,2017-02-08,59.45,Wednesday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,2.0,False,GROCERY I,0,1096,0,6.6,8.84
105578087,2017-02-08,59.45,Wednesday,1,459804,Morton Iodized Salt 26 oz,3.0,False,GROCERY I,0,1086,0,2.2,3.11
105578336,2017-02-08,59.45,Wednesday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,5.0,False,GROCERY I,0,1070,0,6.2,8.29
105578755,2017-02-08,59.45,Wednesday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,3.0,False,BEVERAGES,0,1124,0,3.2,4.31
105578757,2017-02-08,59.45,Wednesday,1,1132005,Pure Leaf Iced Tea Lemon 12 x 16.9 fl oz,1.0,False,BEVERAGES,0,1132,0,7.7,10.34
105578981,2017-02-08,59.45,Wednesday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,12.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
105579027,2017-02-08,59.45,Wednesday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,3.0,False,GROCERY I,0,1030,0,3.9,5.28
105579035,2017-02-08,59.45,Wednesday,1,1354383,Bertolli Extra Virgin Olive Oil 16.9 fl oz,1.0,False,GROCERY I,0,1042,0,5.2,6.95
105579041,2017-02-08,59.45,Wednesday,1,1354390,Domino Granulated Sugar 4 lb,2.0,False,GROCERY I,0,1042,0,3.2,4.41
105579294,2017-02-08,59.45,Wednesday,1,1471460,Borden Whole Milk Gallon,5.0,False,DAIRY,0,2128,1,5.1,6.78
105579444,2017-02-08,59.45,Wednesday,1,1686685,"Dole Bananas, 2 lb Bunch",5.0,True,PRODUCE,0,2034,1,2.8,3.96
105579865,2017-02-08,59.45,Wednesday,1,2048246,Quaker Old Fashioned Oats 42 oz Canister,3.0,False,GROCERY I,0,1016,0,4.0,5.25
105679608,2017-02-09,58.55,Thursday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,1.0,False,CLEANING,0,3024,0,6.8,8.86
105679862,2017-02-09,58.55,Thursday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,2.0,False,GROCERY I,0,1096,0,6.6,8.84
105680072,2017-02-09,58.55,Thursday,1,655749,Barilla Spaghetti Pasta 2 lb,1.0,False,GROCERY I,0,1096,0,5.9,7.85
105680140,2017-02-09,58.55,Thursday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,2.0,False,GROCERY I,0,1070,0,6.2,8.29
105680520,2017-02-09,58.55,Thursday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,9.0,False,BEVERAGES,0,1124,0,3.2,4.31
105680748,2017-02-09,58.55,Thursday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,5.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
105680797,2017-02-09,58.55,Thursday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,1.0,False,GROCERY I,0,1030,0,3.9,5.28
105680808,2017-02-09,58.55,Thursday,1,1354390,Domino Granulated Sugar 4 lb,2.0,False,GROCERY I,0,1042,0,3.2,4.41
105681052,2017-02-09,58.55,Thursday,1,1471460,Borden Whole Milk Gallon,1.0,False,DAIRY,0,2128,1,5.1,6.78
105681058,2017-02-09,58.55,Thursday,1,1472479,Meow Mix Original Choice Dry Cat Food 3.15 lb,2.0,False,PET SUPPLIES,0,6517,0,6.3,8.35
105681200,2017-02-09,58.55,Thursday,1,1686685,"Dole Bananas, 2 lb Bunch",7.0,False,PRODUCE,0,2034,1,2.8,3.96
105681502,2017-02-09,58.55,Thursday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,1.0,False,GROCERY I,0,1052,0,6.6,8.86
105777804,2017-02-10,58.55,Friday,1,459804,Morton Iodized Salt 26 oz,2.0,False,GROCERY I,0,1086,0,2.2,3.11
105777966,2017-02-10,58.55,Friday,1,655749,Barilla Spaghetti Pasta 2 lb,1.0,False,GROCERY I,0,1096,0,5.9,7.85
105778036,2017-02-10,58.55,Friday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,9.0,False,GROCERY I,0,1070,0,6.2,8.29
105778455,2017-02-10,58.55,Friday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,5.0,False,BEVERAGES,0,1124,0,3.2,4.31
105778669,2017-02-10,58.55,Friday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,4.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
105778714,2017-02-10,58.55,Friday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,4.0,False,GROCERY I,0,1030,0,3.9,5.28
105778724,2017-02-10,58.55,Friday,1,1354383,Bertolli Extra Virgin Olive Oil 16.9 fl oz,2.0,False,GROCERY I,0,1042,0,5.2,6.95
105778729,2017-02-10,58.55,Friday,1,1354390,Domino Granulated Sugar 4 lb,1.0,False,GROCERY I,0,1042,0,3.2,4.41
105778980,2017-02-10,58.55,Friday,1,1471460,Borden Whole Milk Gallon,10.0,False,DAIRY,0,2128,1,5.1,6.78
105778985,2017-02-10,58.55,Friday,1,1472479,Meow Mix Original Choice Dry Cat Food 3.15 lb,1.0,False,PET SUPPLIES,0,6517,0,6.3,8.35
105779133,2017-02-10,58.55,Friday,1,1686685,"Dole Bananas, 2 lb Bunch",12.0,False,PRODUCE,0,2034,1,2.8,3.96
105779549,2017-02-10,58.55,Friday,1,2048246,Quaker Old Fashioned Oats 42 oz Canister,2.0,False,GROCERY I,0,1016,0,4.0,5.25
105878732,2017-02-11,59.8,Saturday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,2.0,False,CLEANING,0,3024,0,6.8,8.86
105879064,2017-02-11,59.8,Saturday,1,459804,Morton Iodized Salt 26 oz,3.0,False,GROCERY I,0,1086,0,2.2,3.11
105879231,2017-02-11,59.8,Saturday,1,655749,Barilla Spaghetti Pasta 2 lb,5.0,False,GROCERY I,0,1096,0,5.9,7.85
105879308,2017-02-11,59.8,Saturday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,4.0,False,GROCERY I,0,1070,0,6.2,8.29
105879738,2017-02-11,59.8,Saturday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,1.0,False,BEVERAGES,0,1124,0,3.2,4.31
105879973,2017-02-11,59.8,Saturday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,8.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
105880020,2017-02-11,59.8,Saturday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,2.0,False,GROCERY I,0,1030,0,3.9,5.28
105880028,2017-02-11,59.8,Saturday,1,1354390,Domino Granulated Sugar 4 lb,1.0,False,GROCERY I,0,1042,0,3.2,4.41
105880294,2017-02-11,59.8,Saturday,1,1471460,Borden Whole Milk Gallon,10.0,False,DAIRY,0,2128,1,5.1,6.78
105880447,2017-02-11,59.8,Saturday,1,1686685,"Dole Bananas, 2 lb Bunch",4.0,False,PRODUCE,0,2034,1,2.8,3.96
105880767,2017-02-11,59.8,Saturday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,1.0,False,GROCERY I,0,1052,0,6.6,8.86
105880887,2017-02-11,59.8,Saturday,1,2048246,Quaker Old Fashioned Oats 42 oz Canister,1.0,False,GROCERY I,0,1016,0,4.0,5.25
105989556,2017-02-12,59.25,Sunday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,1.0,False,GROCERY I,0,1070,0,6.2,8.29
105989859,2017-02-12,59.25,Sunday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,9.0,False,BEVERAGES,0,1124,0,3.2,4.31
105990013,2017-02-12,59.25,Sunday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,3.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
105990238,2017-02-12,59.25,Sunday,1,1471460,Borden Whole Milk Gallon,1.0,False,DAIRY,0,2128,1,5.1,6.78
105990368,2017-02-12,59.25,Sunday,1,1686685,"Dole Bananas, 2 lb Bunch",1.0,False,PRODUCE,0,2034,1,2.8,3.96
105990617,2017-02-12,59.25,Sunday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,1.0,False,GROCERY I,0,1052,0,6.6,8.86
106100765,2017-02-13,61.2,Monday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,2.0,False,GROCERY I,0,1096,0,6.6,8.84
106101047,2017-02-13,61.2,Monday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,1.0,False,GROCERY I,0,1070,0,6.2,8.29
106101468,2017-02-13,61.2,Monday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,4.0,False,BEVERAGES,0,1124,0,3.2,4.31
106101700,2017-02-13,61.2,Monday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,7.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
106101749,2017-02-13,61.2,Monday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,3.0,False,GROCERY I,0,1030,0,3.9,5.28
106101755,2017-02-13,61.2,Monday,1,1354383,Bertolli Extra Virgin Olive Oil 16.9 fl oz,1.0,False,GROCERY I,0,1042,0,5.2,6.95
106101762,2017-02-13,61.2,Monday,1,1354390,Domino Granulated Sugar 4 lb,2.0,False,GROCERY I,0,1042,0,3.2,4.41
106102021,2017-02-13,61.2,Monday,1,1471460,Borden Whole Milk Gallon,5.0,False,DAIRY,0,2128,1,5.1,6.78
106102027,2017-02-13,61.2,Monday,1,1472479,Meow Mix Original Choice Dry Cat Food 3.15 lb,2.0,False,PET SUPPLIES,0,6517,0,6.3,8.35
106102165,2017-02-13,61.2,Monday,1,1686685,"Dole Bananas, 2 lb Bunch",5.0,False,PRODUCE,0,2034,1,2.8,3.96
106102590,2017-02-13,61.2,Monday,1,2048246,Quaker Old Fashioned Oats 42 oz Canister,1.0,False,GROCERY I,0,1016,0,4.0,5.25
106204970,2017-02-14,58.35,Tuesday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,2.0,False,GROCERY I,0,1096,0,6.6,8.84
106205020,2017-02-14,58.35,Tuesday,1,459804,Morton Iodized Salt 26 oz,1.0,False,GROCERY I,0,1086,0,2.2,3.11
106205183,2017-02-14,58.35,Tuesday,1,655749,Barilla Spaghetti Pasta 2 lb,6.0,False,GROCERY I,0,1096,0,5.9,7.85
106205255,2017-02-14,58.35,Tuesday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,4.0,False,GROCERY I,0,1070,0,6.2,8.29
106205654,2017-02-14,58.35,Tuesday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,8.0,False,BEVERAGES,0,1124,0,3.2,4.31
106205878,2017-02-14,58.35,Tuesday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,6.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
106205922,2017-02-14,58.35,Tuesday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,10.0,False,GROCERY I,0,1030,0,3.9,5.28
106206327,2017-02-14,58.35,Tuesday,1,1686685,"Dole Bananas, 2 lb Bunch",5.0,False,PRODUCE,0,2034,1,2.8,3.96
106206619,2017-02-14,58.35,Tuesday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,1.0,False,GROCERY I,0,1052,0,6.6,8.86
106206716,2017-02-14,58.35,Tuesday,1,2048246,Quaker Old Fashioned Oats 42 oz Canister,1.0,False,GROCERY I,0,1016,0,4.0,5.25
106303909,2017-02-15,58.35,Wednesday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,1.0,False,GROCERY I,0,1096,0,6.6,8.84
106304198,2017-02-15,58.35,Wednesday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,6.0,False,GROCERY I,0,1070,0,6.2,8.29
106304599,2017-02-15,58.35,Wednesday,1,1124165,Ozarka 100% Natural Spring Water 6 x 16.9 fl oz,7.0,False,BEVERAGES,0,1124,0,3.2,4.31
106304817,2017-02-15,58.35,Wednesday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,11.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
106304870,2017-02-15,58.35,Wednesday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,2.0,False,GROCERY I,0,1030,0,3.9,5.28
106304882,2017-02-15,58.35,Wednesday,1,1354390,Domino Granulated Sugar 4 lb,2.0,False,GROCERY I,0,1042,0,3.2,4.41
106305149,2017-02-15,58.35,Wednesday,1,1471460,Borden Whole Milk Gallon,4.0,False,DAIRY,0,2128,1,5.1,6.78
106305307,2017-02-15,58.35,Wednesday,1,1686685,"Dole Bananas, 2 lb Bunch",5.0,True,PRODUCE,0,2034,1,2.8,3.96
106305719,2017-02-15,58.35,Wednesday,1,2048246,Quaker Old Fashioned Oats 42 oz Canister,2.0,False,GROCERY I,0,1016,0,4.0,5.25
106406031,2017-02-16,57.7,Thursday,1,655749,Barilla Spaghetti Pasta 2 lb,4.0,False,GROCERY I,0,1096,0,5.9,7.85
